case,completeTime,b0,b1,b2,b3,b4,b5,b6
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0
11,115335822,0,0,0,0,0,1,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0
12,116142750,0,0,0,0,0,0,1
12,117138997,0,0,0,0,0,1,0
12,133730380,0,0,0,0,0,0,1
12,133730529,0,0,0,0,0,0,1
12,134068576,0,0,0,0,0,1,0
12,181955972,0,0,0,0,0,1,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
13,116280020,0,0,0,0,0,1,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
14,116544241,0,0,0,0,0,1,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
15,116631143,0,0,0,0,0,1,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
16,116708565,0,0,0,0,0,1,0
16,131849198,0,0,0,0,0,1,0
16,152317866,0,0,0,0,0,1,0
16,196096265,0,0,0,0,0,1,0
16,197831492,0,0,0,0,0,1,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,118545792,0,0,0,0,0,1,0
17,177924746,0,0,0,0,0,1,0
17,191095032,0,0,0,0,0,1,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
18,130542880,0,0,0,0,0,0,1
18,130542988,0,0,0,0,0,1,0
18,196106648,0,0,0,0,0,1,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,119641978,0,0,0,0,0,1,0
19,130542841,0,0,0,0,0,0,1
19,130542884,0,0,0,0,0,1,0
19,130608869,0,0,0,0,0,1,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
20,119915962,0,0,0,0,0,1,0
20,130542848,0,0,0,0,0,0,1
20,130542943,0,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,120327466,0,0,0,0,0,1,0
21,130636933,0,0,0,0,0,1,0
21,196363757,0,0,0,0,0,1,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
22,120790112,0,0,0,0,0,0,1
22,122061128,0,0,0,0,0,1,0
22,164314984,0,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
23,121038705,0,0,0,0,0,1,0
23,147721450,0,0,0,0,0,1,0
23,152595157,0,0,0,0,0,0,1
23,168821734,0,0,0,0,0,1,0
23,168821962,0,0,0,0,0,0,1
23,177287659,0,0,0,0,0,1,0
23,177287701,0,0,0,0,0,0,1
23,182650668,0,0,0,0,0,1,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,122061301,0,0,0,0,0,1,0
24,122583319,0,0,0,0,0,0,1
24,131579444,0,0,0,0,0,1,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,197425938,0,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,123806375,0,0,0,0,0,1,0
26,189193381,0,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,123973782,0,0,0,0,0,1,0
27,194819503,0,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
